ID,Fecha,Latitude,Longitude,Establecimiento,Tipo de asentamiento ,Colonia,Vialidad,Número de vialidad (en su caso),Tipo de abastecimiento,Días ,Horarios,Capacidad de la unidad 
838,2023-Agosto,25.73511379351004,-100.33152897391555,Centro de Bienestar Familiar Francisco Zarco,Colonia,Topo Chico,Calle Salinas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
839,2023-Agosto,25.76727645211472,-100.36727521852794,Centro para el Desarrollo del Talento,Colonia,El Porvenir,Calle Didimas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
840,2023-Agosto,25.72508132413851,-100.33581306023501,Centro de Bienestar Familiar Ferrocarrilera,Colonia,Ferrocarrilera,Calle Carlos Campacos,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
841,2023-Agosto,25.718641664223934,-100.34674910367468,Centro de Bienestar Familiar Nueva Morelos,Colonia,Nueva Morelos,Calle Marea Alta,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
842,2023-Agosto,25.591861,-100.245479,Centro de Bienestar Familiar Fomerrey 45,Colonia,Fomerrey 45,Calle Paseo de la Cima,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
843,2023-Agosto,25.691238211454028,-100.30858193445506,Centro PAPTI,Colonia,Treviño,CalleProgreso,400,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
844,2023-Agosto,25.740521651325743,-100.36150504403567,Estancia Infantil Laura Barragan,Colonia,Lomas Modelo,Calle Tenayuca,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",7:00 a.m. a 6:00 p.m.,1000 litros
845,2023-Agosto,25.617715,-100.270741,Ciudad del Adulto Mayor,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
846,2023-Agosto,25.703240368431477,-100.33103551401209,Asilo Hogar Nueva Esperanza,Colonia,Garza Nieto,Calle Prolongación,2900,contenedor,"Lunes. Martes, Miércoles, Jueves, Viernes, Sábado y Domingo",8:00 a.m. a 7:59 a.m.,1000 litros
847,2023-Agosto,25.74040251877856,-100.36133756827368,Casa Club del Adulto Mayor Lomas Modelo,Colonia,Lomas Modelo,Calle Tenayuca,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
848,2023-Agosto,25.66545928190965,-100.33952533192732,Oficinas Generales,Colonia,Loma Larga,Loma Redonda,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
849,2023-Agosto,25.704949251959427,-100.35631547871262,LUDOTECA INFANTIL  BURÓCRATAS MUNICIPALES,Colonia,Burócratas Municipales.,Ave. Alfonso Reyes y 18 de Marzo,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
850,2023-Agosto,25.601991550905577,-100.25887182883632,Lago Superior SN Plaza,Colonia,Lagos del Bosque,Lago Superior,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
851,2023-Agosto,25.580958915730708,-100.24539524232965,Rotonda Av. La Rioja,Colonia,La Rioja Sector Leiva,Foncea 100,100,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
852,2023-Agosto,25.570125634090367,-100.23184488267727,Las Caleras,Colonia,Catujanes,Las Caleras,91-170,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
853,2023-Agosto,25.65170769286256,-100.29507705767038,Parque Río Roma,Colonia,Roma,Vesubio,167-S CASETA SPE,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
854,2023-Agosto,25.740480667891184,-100.33415565767038,Intersección Lazaro Garza Ayala y Bernabe González,Colonia,4 de diciembre,C. Lázaro Garza Áyala,2145,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
855,2023-Agosto,25.78715803865558,-100.37659595550807,Intersección Amarinta y Quelonia,Colonia,Fomerrey 24,Amarinta,1826,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
856,2023-Agosto,25.77673353829248,-100.40463685088923,Plaza Santa Rosario,Colonia,ALIANZA,Maderereros,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
857,2023-Octubre,25.75382243877044,-100.36085244893297,Centro de Bienestar Familiar San Martin,Colonia,San Martín,Calle B. Mitre,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
858,2023-Octubre,25.76727645211472,-100.36727521852794,Centro de Bienestar Familiar El Porvenir,Colonia,El Porvenir,Calle Didimas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
859,2023-Octubre,25.766171535168326,-100.38001636316038,Centro de Bienestar Familiar Fomerrey 114,Colonia,Fomerrey 114,Calle Basamento,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
860,2023-Octubre,25.740069707359883,-100.34302032644828,Centro de Bienestar Familiar Monterrey 400,Colonia,Tierra y Libertad,Avenida Rodrigo Gómez,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
861,2023-Octubre,25.73511379351004,-100.33152897391555,Centro de Bienestar Familiar Francisco Zarco,Colonia,Topo Chico,Calle Salinas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
862,2023-Octubre,25.76727645211472,-100.36727521852794,Centro para el Desarrollo del Talento,Colonia,El Porvenir,Calle Didimas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
863,2023-Octubre,25.72508132413851,-100.33581306023501,Centro de Bienestar Familiar Ferrocarrilera,Colonia,Ferrocarrilera,Calle Carlos Campacos,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
864,2023-Octubre,25.581518086746993,-100.23860501104444,Centro de Bienestar Familiar Nueva Estanzuela,Colonia,Nueva Estanzuela,Calle Constitución 44,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
865,2023-Octubre,25.732646349978957,-100.38125183185065,Centro de Bienestar Familiar Canoas,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
866,2023-Octubre,25.766171535168326,-100.38001636316038,Estancia Infantil Laura Elena Arce Cavazos,Colonia,Fomerrey 114,Calle Basamento,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",7:00 a.m. a 6:00 p.m.,1000 litros
867,2023-Octubre,25.617715,-100.270741,Ciudad del Adulto Mayor,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
868,2023-Octubre,25.713969026092354,-100.36887461780417,Casa Club del Adulto Mayor los Altos,Colonia,Los Altos,Calle Jalostitlan,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
869,2023-Octubre,25.704949251959427,-100.35631547871262,Guarderia Especial,Colonia,Antonio I. Villarreal,Calle 1913,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
870,2023-Octubre,25.6536853,-100.3091658,Centro de Bienestar Familiar Colonia Heriberto Jara,Colonia,Independencia,Baja California,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
871,2023-Octubre,25.73989797430721,-100.33183655521992,Fomerrey 167,Colonia,1o. De junio,Garza Ayala,1908,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
872,2023-Octubre,25.78715803865558,-100.37659595550807,Intersección Amarinta y Quelonia,Colonia,Fomerrey 24,Amarinta,1826,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
873,2023-Octubre,25.62036510000415,-100.26669311745748,Terreno entre valle hermoso y valle alto,Colonia,San Angel Sur,Adolfo Lopez Mateos,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
874,2023-Octubre,25.781472199991924,-100.3979287699337,Parque Chimalpopoca,Colonia,Barrio del Parque,P. Chimalpopoca,135,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
875,2023-Octubre,25.743642592216634,-100.3725987752161,Parque Residencial Mision Licoln 2,Colonia,Misión Lincoln,Jaguar,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
876,2023-Septiembre,25.6352203,-100.2990693,Centro de Bienestar Familiar Burócratas municipales,Colonia,Burócratas Municipales,Avenida Alfonso Reyes,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
877,2023-Septiembre,25.75382243877044,-100.36085244893297,Centro de Bienestar Familiar San Martin,Colonia,San Martín,Calle B. Mitre,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
878,2023-Septiembre,25.76727645211472,-100.36727521852794,Centro de Bienestar Familiar El Porvenir,Colonia,El Porvenir,Calle Didimas,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
879,2023-Septiembre,25.718641664223934,-100.34674910367468,Centro de Bienestar Familiar Nueva Morelos,Colonia,Nueva Morelos,Calle Marea Alta,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
880,2023-Septiembre,25.733042427622237,-100.3813565662574,Centro de Bienestar Familiar Valle de Infonavit,Colonia,Valle de Infonavit,Calle Comisión Tripartita,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
881,2023-Septiembre,25.732646349978957,-100.38125183185065,Centro de Bienestar Familiar Canoas,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
882,2023-Septiembre,25.691238211454028,-100.30858193445506,Centro PAPTI,Colonia,Treviño,CalleProgreso,400,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
883,2023-Septiembre,25.617715,-100.270741,Defensoria Municipal Zona Sur,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
884,2023-Septiembre,25.74040251877856,-100.36133756827368,Casa Club del Adulto Mayor Lomas Modelo,Colonia,Lomas Modelo,Calle Tenayuca,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
885,2023-Septiembre,25.66545928190965,-100.33952533192732,Oficinas Generales,Colonia,Loma Larga,Loma Redonda,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
886,2023-Septiembre,25.6600288,-100.3313338,Clinica de Atención Integral al Autismo,Colonia,Pio X,San José,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
887,2023-Septiembre,25.6536853,-100.3091658,Centro de Bienestar Familiar Colonia Heriberto Jara,Colonia,Independencia,Baja California,Sin número,contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,1000 litros
888,2023-Septiembre,25.580958915730708,-100.24539524232965,Rotonda Av. La Rioja,Colonia,La Rioja Sector Leiva,Foncea 100,100,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
889,2023-Septiembre,25.604134062360774,-100.26991669999998,Gran Parque Satelite,Colonia,Satélite,Cd Satélite,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
890,2023-Noviembre,25.6352203,-100.2990693,Centro De Bienestar Familiar Burócratas Municipales,Colonia,Burócratas Municipales,Avenida Alfonso Reyes,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
891,2023-Noviembre,25.639017498380895,-100.30948000096342,Centro De Bienestar Familiar Valle Del Mirador,Colonia,Valle del Mirador,Calle Paseo Alicia,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
892,2023-Noviembre,25.741158636659847,-100.3381042670378,Centro De Bienestar Familiar Tierra Y Libertad,Colonia,Tierra y Libertad,Calle Liga Femenil,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
893,2023-Noviembre,25.72508132413851,-100.33581306023501,Centro De Bienestar Familiar Ferrocarrilera,Colonia,Ferrocarrilera,Calle Carlos Campacos,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
894,2023-Noviembre,25.733042427622237,-100.3813565662574,Centro De Bienestar Familiar Valle De Infonavit,Colonia,Valle de Infonavit,Calle Comisión Tripartita,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
895,2023-Noviembre,25.691238211454028,-100.30858193445506,Centro PAPTI,Colonia,Treviño,CalleProgreso,400,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
896,2023-Noviembre,25.703240368431477,-100.33103551401209,Asilo Hogar Nueva Esperanza,Colonia,Garza Nieto,Calle Prolongación,2900,contenedor,"Lunes. Martes, Miércoles, Jueves, Viernes, Sábado y Domingo",8:00 a.m. a 7:59 a.m.,1000 litros
897,2023-Noviembre,25.637420218543888,-100.27943815767038,Parque Estrellas,Colonia,Contry,Vía Láctea,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
898,2023-Noviembre,25.630901540433936,-100.3072499766868,Terreno Calle Mauricio,Colonia,Laderas del Mirador,Mauricio,4428,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
899,2023-Noviembre,25.740480667891184,-100.33415565767038,Intersección Lazaro Garza Ayala Y Bernabe González,Colonia,4 de diciembre,C. Lázaro Garza Áyala,2145,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
900,2023-Noviembre,25.69936452852685,-100.26565615765816,Plaza Don Gilberto Espinosa,Colonia,Santa Fe,Esquina Florencia y Palermo,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
901,2024-Septiembre,25.75382243877044,-100.36085244893297,Centro de Bienestar Familiar San Martin,Colonia,San Martín,Calle B. Mitre,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
902,2024-Septiembre,25.766171535168326,-100.38001636316038,Centro de Bienestar Familiar Fomerrey 114,Colonia,Fomerrey 114,Calle Basamento,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
903,2024-Septiembre,25.740069707359883,-100.34302032644828,Centro de Bienestar Familiar Monterrey 400,Colonia,Tierra y Libertad,Avenida Rodrigo Gómez,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
904,2024-Septiembre,25.718641664223934,-100.34674910367468,Centro de Bienestar Familiar Nueva Morelos,Colonia,Nueva Morelos,Calle Marea Alta,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
905,2024-Septiembre,25.591861,-100.245479,Centro de Bienestar Familiar Fomerrey 45,Colonia,Fomerrey 45,Calle Paseo de la Cima,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
906,2024-Septiembre,25.691238211454028,-100.30858193445506,Centro PAPTI,Colonia,Treviño,CalleProgreso,400,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
907,2024-Septiembre,25.617715,-100.270741,Defensoria Municipal Zona Sur,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
908,2024-Septiembre,25.760578941687836,-100.36460777421931,Defensoria Municipal Zona Norte,Colonia,Provileón,Calle Netzahualpilli,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
909,2024-Septiembre,25.704949251959427,-100.35631547871262,Guarderia Especial,Colonia,Antonio I. Villarreal,Calle 1913,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
910,2024-Septiembre,25.6600288,-100.3313338,Clinica de Atención Integral al Autismo,Colonia,Pio X,San José,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
911,2024-Septiembre,25.704949251959427,-100.35631547871262,Centro Educativo y de Desarrollo Integral (CEDI),Colonia,Antonio I. Villarreal,Veteranos de la revolucion,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
912,2024-Septiembre,25.602015739533126,-100.25882891349535,Lago Superior SN Plaza,Colonia,Lagos del Bosque,Lago Superior,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
913,2024-Septiembre,25.63741054596007,-100.2794167,Parque Estrellas,Colonia,Contry,Vía Láctea,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
914,2024-Septiembre,25.570125634090367,-100.23182342506125,Las Caleras,Colonia,Catujanes,Las Caleras,91-170,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
915,2024-Septiembre,25.629832695425133,-100.30635977360622,Intersección Calle Mauricio y Madagascar,Colonia,Laderas del Mirador,Mauricio y Madagascar,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
916,2024-Septiembre,25.775123830699485,-100.41908077116511,Intersección Jupiter y Palmar,Colonia,Alianza,C. Júpiter,400,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
917,2024-Septiembre,25.740480667891184,-100.33412347116513,Intersección Lazaro Garza Ayala y Bernabe González,Colonia,4 de diciembre,C. Lázaro Garza Áyala,2145,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
918,2024-Septiembre,25.787190851042446,-100.37652779999998,Intersección Amarinta y Quelonia,Colonia,Fomerrey 24,Amarinta,1826,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
919,2024-Septiembre,25.69936499866237,-100.2656432,Plaza Don Gilberto Espinosa,Colonia,Santa Fe,Esquina Florencia y Palermo,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
920,2024-Septiembre,25.620331241118404,-100.26668238884977,Terreno entre valle hermoso y valle alto,Colonia,San Angel Sur,Adolfo Lopez Mateos,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
921,2024-Septiembre,25.74134737934975,-100.374060579128,Parque Residencial Mision Licoln 2,Colonia,Misión Lincoln,Jaguar,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
