Ejercicio,Mes,Nombre del punto de distribución,Tipo de asentamiento ,Denominación del asentamiento,Nombre de la vialidad,Número de vialidad (en su caso),Tipo de abastecimiento,Días ,Horarios,Contacto,Capacidad de la unidad ,Geopoint,Nota
2023,Octubre,Centro de Bienestar Familiar Monterrey 400,Colonia,Tierra y Libertad,Avenida Rodrigo Gómez,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-70-10,1000 litros,"25.740069707359883, -100.34302032644828",2 Contenedores
2023,Octubre,Centro de Bienestar Familiar Francisco Zarco,Colonia,Topo Chico,Calle Salinas,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-71-33,1000 litros,"25.73511379351004, -100.33152897391555",2 Contenedores
2023,Octubre,Centro para el Desarrollo del Talento,Colonia,El Porvenir,Calle Didimas,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-92,1000 litros,"25.76727645211472, -100.36727521852794",1 Contenedor
2023,Octubre,Centro de Bienestar Familiar Ferrocarrilera,Colonia,Ferrocarrilera,Calle Carlos Campacos,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-71-34,1000 litros,"25.72508132413851, -100.33581306023501",1 Contenedor
2023,Octubre,Centro de Bienestar Familiar Nueva Estanzuela,Colonia,Nueva Estanzuela,Calle Constitución 44,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-50,1000 litros,"25.581518086746993, -100.23860501104444",1 Contenedor
2023,Octubre,Centro de Bienestar Familiar Canoas,Colonia,Condesa,Avenida Camino al Diente,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-81-03-92-47,1000 litros,"25.732646349978957, -100.38125183185065",1 Contenedor
2023,Octubre,Estancia Infantil Laura Elena Arce Cavazos,Colonia,Fomerrey 114,Calle Basamento,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",7:00 a.m. a 6:00 p.m.,81-51-02-71-60,1000 litros,"25.766171535168326, -100.38001636316038",1 Contenedor
2023,Octubre,Ciudad del Adulto Mayor,Colonia,Condesa,Avenida Camino al Diente,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-74-72,1000 litros,"25.617715, -100.270741",1 Contenedor
2023,Octubre,Casa Club del Adulto Mayor los Altos,Colonia,Los Altos,Calle Jalostitlan,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-70-05,1000 litros,"25.713969026092354, -100.36887461780417",1 Contenedor
2023,Octubre,Guarderia Especial,Colonia,Antonio I. Villarreal,Calle 1913,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-74-63,1000 litros,"25.704949251959427, -100.35631547871262",2 Contenedores
2023,Octubre,Centro de Bienestar Familiar Colonia Heriberto Jara,Colonia,Independencia,Baja California,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-17-83-90-90,1000 litros,"25.6536853, -100.3091658",1 Contenedor
2023,Octubre,Fomerrey 167,Colonia,1o. De junio,Garza Ayala,1908,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.73989797430721, -100.33183655521992",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado
2023,Octubre,Intersección Amarinta y Quelonia,Colonia,Fomerrey 24,Amarinta,1826,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.78715803865558, -100.37659595550807",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado
2023,Octubre,Terreno entre valle hermoso y valle alto,Colonia,San Angel Sur,Adolfo Lopez Mateos,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.62036510000415, -100.26669311745748",Instalación por parte de la Secretaría de Servicios Públicos
2023,Octubre,Parque Chimalpopoca,Colonia,Barrio del Parque,P. Chimalpopoca,135,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.781472199991924, -100.3979287699337",Instalación por parte de la Secretaría de Servicios Públicos
2023,Octubre,Parque Residencial Mision Licoln 2,Colonia,Misión Lincoln,Jaguar,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.743642592216634, -100.3725987752161",Instalación por parte de la Secretaría de Servicios Públicos
2023,Septiembre,Centro de Bienestar Familiar Burócratas municipales,Colonia,Burócratas Municipales,Avenida Alfonso Reyes,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-23,1000 litros,"25.6352203, -100.2990693",1 Contenedor
2023,Septiembre,Centro de Bienestar Familiar San Martin,Colonia,San Martín,Calle B. Mitre,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-84,1000 litros,"25.75382243877044, -100.36085244893297",2 Contenedores
2023,Septiembre,Centro de Bienestar Familiar El Porvenir,Colonia,El Porvenir,Calle Didimas,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-91,1000 litros,"25.76727645211472, -100.36727521852794",1 Contenedor
2023,Septiembre,Centro de Bienestar Familiar Nueva Morelos,Colonia,Nueva Morelos,Calle Marea Alta,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-53,1000 litros,"25.718641664223934, -100.34674910367468",1 Contenedor
2023,Septiembre,Centro de Bienestar Familiar Valle de Infonavit,Colonia,Valle de Infonavit,Calle Comisión Tripartita,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-17,1000 litros,"25.733042427622237, -100.3813565662574",2 Contenedores
2023,Septiembre,Centro de Bienestar Familiar Canoas,Colonia,Condesa,Avenida Camino al Diente,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-81-03-92-47,1000 litros,"25.732646349978957, -100.38125183185065",1 Contenedor
2023,Septiembre,Centro PAPTI,Colonia,Treviño,CalleProgreso,400,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-51-02-71-63,1000 litros,"25.691238211454028, -100.30858193445506",1 Contenedor
2023,Septiembre,Defensoria Municipal Zona Sur,Colonia,Condesa,Avenida Camino al Diente,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-51-02-72-74,1000 litros,"25.617715, -100.270741",1 Contenedor
2023,Septiembre,Casa Club del Adulto Mayor Lomas Modelo,Colonia,Lomas Modelo,Calle Tenayuca,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-51-02-72-56,1000 litros,"25.74040251877856, -100.36133756827368",1 Contenedor
2023,Septiembre,Oficinas Generales,Colonia,Loma Larga,Loma Redonda,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-51-02-86-00,1000 litros,"25.66545928190965, -100.33952533192732",5 Contenedor
2023,Septiembre,Clinica de Atención Integral al Autismo,Colonia,Pio X,San José,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-19-82-90-03,1000 litros,"25.6600288, -100.3313338",1 Contenedor
2023,Septiembre,Centro de Bienestar Familiar Colonia Heriberto Jara,Colonia,Independencia,Baja California,Sin número,Contenedor,"lunes, martes, miércoles, jueves y viernes",8:00 a.m. a 5:00 p.m.,81-17-83-90-90,1000 litros,"25.6536853, -100.3091658",1 Contenedor
2023,Septiembre,Rotonda Av. La Rioja,Colonia,La Rioja Sector Leiva,Foncea 100,100,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.580958915730708, -100.24539524232965",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2023,Septiembre,Gran Parque Satelite,Colonia,Satélite,Cd Satélite,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.604134062360774, -100.26991669999998",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2023,Noviembre,Centro De Bienestar Familiar Burócratas Municipales,Colonia,Burócratas Municipales,Avenida Alfonso Reyes,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-23,1000 litros,"25.6352203, -100.2990693",1 Contenedor
2023,Noviembre,Centro De Bienestar Familiar Valle Del Mirador,Colonia,Valle del Mirador,Calle Paseo Alicia,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-19,1000 litros,"25.639017498380895, -100.30948000096342",1 Contenedor
2023,Noviembre,Centro De Bienestar Familiar Tierra Y Libertad,Colonia,Tierra y Libertad,Calle Liga Femenil,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-71-59,1000 litros,"25.741158636659847, -100.3381042670378",2 Contenedores
2023,Noviembre,Centro De Bienestar Familiar Ferrocarrilera,Colonia,Ferrocarrilera,Calle Carlos Campacos,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-71-34,1000 litros,"25.72508132413851, -100.33581306023501",1 Contenedor
2023,Noviembre,Centro De Bienestar Familiar Valle De Infonavit,Colonia,Valle de Infonavit,Calle Comisión Tripartita,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-17,1000 litros,"25.733042427622237, -100.3813565662574",2 Contenedores
2023,Noviembre,Centro PAPTI,Colonia,Treviño,CalleProgreso,400,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-71-63,1000 litros,"25.691238211454028, -100.30858193445506",1 Contenedor
2023,Noviembre,Asilo Hogar Nueva Esperanza,Colonia,Garza Nieto,Calle Prolongación,2900,Contenedor,"Lunes. Martes, Miércoles, Jueves, Viernes, Sábado y Domingo",8:00 a.m. a 7:59 a.m.,81-51-02-71-62,1000 litros,"25.703240368431477, -100.33103551401209",2 Contenedores
2023,Noviembre,Parque Estrellas,Colonia,Contry,Vía Láctea,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.637420218543888, -100.27943815767038",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2023,Noviembre,Terreno Calle Mauricio,Colonia,Laderas del Mirador,Mauricio,4428,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.630901540433936, -100.3072499766868",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2023,Noviembre,Intersección Lazaro Garza Ayala Y Bernabe González,Colonia,4 de diciembre,C. Lázaro Garza Áyala,2145,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.740480667891184, -100.33415565767038",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2023,Noviembre,Plaza Don Gilberto Espinosa,Colonia,Santa Fe,Esquina Florencia y Palermo,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.69936452852685, -100.26565615765816",Instalación por parte de la Secretaría de Servicios Públicos. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Centro de Bienestar Familiar San Martin,Colonia,San Martín,Calle B. Mitre,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-84,1000 litros,"25.75382243877044, -100.36085244893297",2 Contenedores
2024,Septiembre,Centro de Bienestar Familiar Fomerrey 114,Colonia,Fomerrey 114,Calle Basamento,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-71-61,1000 litros,"25.766171535168326, -100.38001636316038",1 Contenedor
2024,Septiembre,Centro de Bienestar Familiar Monterrey 400,Colonia,Tierra y Libertad,Avenida Rodrigo Gómez,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-70-10,1000 litros,"25.740069707359883, -100.34302032644828",2 Contenedores
2024,Septiembre,Centro de Bienestar Familiar Nueva Morelos,Colonia,Nueva Morelos,Calle Marea Alta,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-53,1000 litros,"25.718641664223934, -100.34674910367468",1 Contenedor
2024,Septiembre,Centro de Bienestar Familiar Fomerrey 45,Colonia,Fomerrey 45,Calle Paseo de la Cima,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-73-85,1000 litros,"25.591861, -100.245479",1 Contenedor
2024,Septiembre,Centro PAPTI,Colonia,Treviño,CalleProgreso,400,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-71-63,1000 litros,"25.691238211454028, -100.30858193445506",1 Contenedor
2024,Septiembre,Defensoria Municipal Zona Sur,Colonia,Condesa,Avenida Camino al Diente,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-72-74,1000 litros,"25.617715, -100.270741",1 Contenedor
2024,Septiembre,Defensoria Municipal Zona Norte,Colonia,Provileón,Calle Netzahualpilli,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-69-93,1000 litros,"25.760578941687836, -100.36460777421931",1 Contenedor
2024,Septiembre,Guarderia Especial,Colonia,Antonio I. Villarreal,Calle 1913,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-74-63,1000 litros,"25.704949251959427, -100.35631547871262",2 Contenedores
2024,Septiembre,Clinica de Atención Integral al Autismo,Colonia,Pio X,San José,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-19-82-90-03,1000 litros,"25.6600288, -100.3313338",1 Contenedor
2024,Septiembre,Centro Educativo y de Desarrollo Integral (CEDI),Colonia,Antonio I. Villarreal,Veteranos de la revolucion,Sin número,Contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,81-51-02-74-63,1000 litros,"25.704949251959427, -100.35631547871262",1 Contenedor
2024,Septiembre,Lago Superior SN Plaza,Colonia,Lagos del Bosque,Lago Superior,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.602015739533126, -100.25882891349535",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Parque Estrellas,Colonia,Contry,Vía Láctea,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.63741054596007, -100.2794167",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Las Caleras,Colonia,Catujanes,Las Caleras,91-170,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.570125634090367, -100.23182342506125",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Intersección Calle Mauricio y Madagascar,Colonia,Laderas del Mirador,Mauricio y Madagascar,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.629832695425133, -100.30635977360622",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Intersección Jupiter y Palmar,Colonia,Alianza,C. Júpiter,400,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.775123830699485, -100.41908077116511",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Intersección Lazaro Garza Ayala y Bernabe González,Colonia,4 de diciembre,C. Lázaro Garza Áyala,2145,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.740480667891184, -100.33412347116513",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Intersección Amarinta y Quelonia,Colonia,Fomerrey 24,Amarinta,1826,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.787190851042446, -100.37652779999998",Instalación en coordinación con la Secretaría de Igualdad e Inclusión del Gobierno del Estado. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Plaza Don Gilberto Espinosa,Colonia,Santa Fe,Esquina Florencia y Palermo,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.69936499866237, -100.2656432",Instalación por parte de la Secretaría de Servicios Públicos. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Terreno entre valle hermoso y valle alto,Colonia,San Angel Sur,Adolfo Lopez Mateos,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.620331241118404, -100.26668238884977",Instalación por parte de la Secretaría de Servicios Públicos. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
2024,Septiembre,Parque Residencial Mision Licoln 2,Colonia,Misión Lincoln,Jaguar,SN,Pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,Eduardo Ramos 8181111900,10000 litros,"25.74134737934975, -100.374060579128",Instalación por parte de la Secretaría de Servicios Públicos. Los días  y horarios de abastecimiento se determinan en base a cuando se vacían los tanques.
